keystone_run_id,keystone_team_id,completed_at,season,mythic_level,keystone_time_ms,faction,dungeon_name,dungeon_short_name,dungeon_slug,dungeon_patch,modifier_1,modifier_2,modifier_3,tank_name,tank_race,tank_race_id,tank_class,tank_class_id,tank_spec,tank_spec_id,tank_ilvl,healer_name,healer_race,healer_race_id,healer_class,healer_class_id,healer_spec,healer_spec_id,healer_ilvl,dps_1_name,dps_1_race,dps_1_race_id,dps_1_class,dps_1_class_id,dps_1_spec,dps_1_spec_id,dps_1_ilvl,dps_2_name,dps_2_race,dps_2_race_id,dps_2_class,dps_2_class_id,dps_2_spec,dps_2_spec_id,dps_2_ilvl,dps_3_name,dps_3_race,dps_3_race_id,dps_3_class,dps_3_class_id,dps_3_spec,dps_3_spec_id,dps_3_ilvl,clear_time_ms
7994474,396781778,2026-04-06 12:32:26+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Maitaimonk,Dwarf,3,Monk,10,Brewmaster,268,274.625,Зуджадах,Night Elf,4,Druid,11,Restoration,105,274.562,Nqhover,Dracthyr,52,Evoker,13,Augmentation,1473,271.75,Элслэйерх,Orc,2,Death Knight,6,Unholy,252,279.875,Трикснамету,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,275.5,1383915
8150634,396950561,2026-04-06 12:38:13+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Venandí,Night Elf,4,Demon Hunter,12,Vengeance,581,275.0,Nobokek,Orc,2,Monk,10,Mistweaver,270,271.0,Hjealgrim,Dwarf,3,Hunter,3,Marksmanship,254,273.0,Shinsóu,Human,1,Paladin,2,Retribution,70,275.0,Jellegrips,Dwarf,3.0,Death Knight,6.0,Unholy,252.0,269.0,1654723
7996833,396808113,2026-04-06 12:44:28+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Nouage,Vulpera,35,Monk,10,Brewmaster,268,274.375,Lexiyara,Night Elf,4,Druid,11,Restoration,105,274.375,Soraïe,Troll,8,Warlock,9,Demonology,266,271.875,Dzonsnjezni,Orc,2,Death Knight,6,Unholy,252,272.938,Hëdberg,Dwarf,3.0,Hunter,3.0,Beast Mastery,253.0,273.75,1562615
7997014,396808277,2026-04-06 12:45:53+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Azumix,Dwarf,3,Death Knight,6,Blood,250,274.125,Justboom,Night Elf,4,Druid,11,Restoration,105,274.375,Delary,Dwarf,3,Hunter,3,Beast Mastery,253,276.375,Lagaddos,Dwarf,3,Mage,8,Frost,64,276.188,Sylosis,Human,1.0,Death Knight,6.0,Unholy,252.0,274.562,1691291
7997048,396808304,2026-04-06 12:46:04+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Calzod,Blood Elf,10,Paladin,2,Protection,66,273.125,Pfheals,Orc,2,Shaman,7,Restoration,264,273.125,Shidoya,Dracthyr,52,Priest,5,Shadow,258,275.438,Vothra,Void Elf,29,Demon Hunter,12,Devourer,1480,271.625,Boombaclap,Blood Elf,10.0,Demon Hunter,12.0,Devourer,1480.0,270.75,1694975
7998536,396809644,2026-04-06 12:52:39+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Toyourhealth,Dark Iron Dwarf,34,Monk,10,Brewmaster,268,274.062,Sunbloom-139867649,Troll,8,Druid,11,Restoration,105,273.938,Ipár,Blood Elf,10,Death Knight,6,Unholy,252,274.375,Cleverlocky,Dwarf,3,Warlock,9,Demonology,266,272.5,Våstolord,Dracthyr,52.0,Evoker,13.0,Augmentation,1473.0,270.438,1510792
8163122,396961501,2026-04-06 12:54:25+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Rullarn,Dwarf,3,Monk,10,Brewmaster,268,269.0,Fwostymeow,Night Elf,4,Druid,11,Restoration,105,271.0,Kanna,Night Elf,4,Demon Hunter,12,Havoc,577,272.0,Drunkdwduck,Dwarf,3,Paladin,2,Retribution,70,268.0,Thàlâ,Pandaren,25.0,Mage,8.0,Frost,64.0,273.0,1700717
7999815,396810820,2026-04-06 12:56:26+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Narbybrew,Pandaren,26,Monk,10,Brewmaster,268,272.938,Jeiholy-303295957,Blood Elf,10,Paladin,2,Holy,65,274.75,Sorshax,Night Elf,4,Warrior,1,Fury,72,275.062,Wicâ,Night Elf,4,Demon Hunter,12,Devourer,1480,273.625,Elemorph,Dwarf,3.0,Mage,8.0,Frost,64.0,273.5,1541505
8000216,396811190,2026-04-06 12:56:51+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Demonbrew,Night Elf,4,Monk,10,Brewmaster,268,268.812,Kubira,Highmountain Tauren,28,Druid,11,Restoration,105,269.5,Bimylen,Orc,2,Warrior,1,Fury,72,272.938,Nragodegre,Dracthyr,70,Evoker,13,Augmentation,1473,275.125,Garthandor,Blood Elf,10.0,Paladin,2.0,Retribution,70.0,274.938,1647114
8000780,396811698,2026-04-06 12:58:47+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Opiwo,Night Elf,4,Warrior,1,Protection,73,271.75,Tendri,Night Elf,4,Druid,11,Restoration,105,273.312,Fatbutdead,Orc,2,Death Knight,6,Unholy,252,276.0,Zaso,Night Elf,4,Demon Hunter,12,Devourer,1480,273.938,Hvl-290072260,Dark Iron Dwarf,34.0,Shaman,7.0,Elemental,262.0,274.938,1569479
8001211,396812065,2026-04-06 13:00:28+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Brewqt,Dwarf,3,Monk,10,Brewmaster,268,270.875,Emrêê,Night Elf,4,Druid,11,Restoration,105,274.5,Чаржвихрь,Mechagnome,37,Warrior,1,Arms,71,273.125,Grøminou,Orc,2,Warlock,9,Demonology,266,273.25,Pewpaw,Tauren,6.0,Hunter,3.0,Beast Mastery,253.0,273.188,1556053
8002649,396813373,2026-04-06 13:03:51+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Иванпиво,Dwarf,3,Monk,10,Brewmaster,268,271.812,Oddis,Night Elf,4,Druid,11,Restoration,105,272.688,Tuckii,Orc,2,Death Knight,6,Unholy,252,275.312,Zoralen,Night Elf,4,Demon Hunter,12,Devourer,1480,273.5,Pezemevoker,Dracthyr,70.0,Evoker,13.0,Augmentation,1473.0,272.375,1596643
8003134,396813813,2026-04-06 13:06:58+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Cuteycookie,Dwarf,3,Monk,10,Brewmaster,268,273.938,Vitezsrpski,Human,1,Paladin,2,Holy,65,271.75,Mambou,Night Elf,4,Death Knight,6,Unholy,252,274.188,Palhunt,Dwarf,3,Hunter,3,Marksmanship,254,273.375,Lóo,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,274.75,1542289
8130737,396929393,2026-04-06 13:37:55+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Участковая,Night Elf,4,Demon Hunter,12,Vengeance,581,273.0,Никитити,Dark Iron Dwarf,34,Monk,10,Mistweaver,270,269.0,Дирандаль,Night Elf,4,Demon Hunter,12,Devourer,1480,274.0,Двоечкавтуза,Dwarf,3,Death Knight,6,Unholy,252,274.0,Эйчкаэс,Vulpera,35.0,Shaman,7.0,Elemental,262.0,273.0,1652816
8015340,396824771,2026-04-06 13:42:37+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Theloop,Dark Iron Dwarf,34,Monk,10,Brewmaster,268,274.25,Flob,Night Elf,4,Druid,11,Restoration,105,272.438,Warnabro,Orc,2,Death Knight,6,Unholy,252,273.125,Redbaron,Dwarf,3,Hunter,3,Beast Mastery,253,275.188,Runima,Night Elf,4.0,Rogue,4.0,Subtlety,261.0,270.812,1690686
8016462,396825805,2026-04-06 13:48:35+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Rodlee,Night Elf,4,Monk,10,Brewmaster,268,274.125,Scottykins,Night Elf,4,Druid,11,Restoration,105,273.688,Necrocadabra,Pandaren,25,Mage,8,Frost,64,276.188,Dyz,Night Elf,4,Death Knight,6,Unholy,252,274.938,Gora-246433534,Pandaren,25.0,Warlock,9.0,Demonology,266.0,275.125,1456101
8146465,396946922,2026-04-06 13:49:14+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Hermanng,Void Elf,29,Monk,10,Brewmaster,268,272.0,Aaeni,Orc,2,Shaman,7,Restoration,264,273.0,Krypthun,Orc,2,Warlock,9,Demonology,266,273.0,Kælyum,Night Elf,4,Priest,5,Shadow,258,273.0,Elandir,Human,1.0,Death Knight,6.0,Unholy,252.0,274.0,1578852
8154263,392111713,2026-04-06 13:49:55+00:00,season-mn-1,16,1800999,horde,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Beerlund-48192695,Orc,2,Monk,10,Brewmaster,268,274.0,Isokenkä,Highmountain Tauren,28,Druid,11,Restoration,105,273.0,Varyag,Orc,2,Warrior,1,Arms,71,273.0,Kebaboy,Orc,2,Hunter,3,Marksmanship,254,274.0,Kurístaja,Blood Elf,10.0,Demon Hunter,12.0,Devourer,1480.0,271.0,1545131
8018651,396827805,2026-04-06 13:54:01+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Brewliever,Dwarf,3,Monk,10,Brewmaster,268,273.125,Paï,Night Elf,4,Monk,10,Mistweaver,270,272.688,Iskolock,Blood Elf,10,Warlock,9,Demonology,266,271.438,Hoelli,Night Elf,4,Demon Hunter,12,Devourer,1480,273.688,Sämos,Dwarf,3.0,Hunter,3.0,Marksmanship,254.0,275.188,1632425
8021543,396830454,2026-04-06 13:58:59+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Edde,Night Elf,4,Monk,10,Brewmaster,268,270.312,Paladen,Blood Elf,10,Paladin,2,Holy,65,272.438,Radnick,Dark Iron Dwarf,34,Shaman,7,Elemental,262,273.438,Higheyeq,Night Elf,4,Demon Hunter,12,Devourer,1480,272.688,Kowanostra,Orc,2.0,Death Knight,6.0,Unholy,252.0,272.125,1586015
8022020,395000430,2026-04-06 14:00:10+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Ohayo,Blood Elf,10,Monk,10,Brewmaster,268,272.875,Ashleeý,Void Elf,29,Priest,5,Discipline,256,274.125,Cadieev,Dracthyr,70,Evoker,13,Augmentation,1473,273.75,Kharzûl,Orc,2,Death Knight,6,Unholy,252,276.125,Nikadh,Blood Elf,10.0,Demon Hunter,12.0,Havoc,577.0,273.875,1557123
8029224,396837526,2026-04-06 14:11:37+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Blitzsage,Dwarf,3,Monk,10,Brewmaster,268,270.25,Lerù,Night Elf,4,Druid,11,Restoration,105,273.5,Reformed,Dracthyr,52,Evoker,13,Augmentation,1473,273.562,Darkmirage,Night Elf,4,Warlock,9,Demonology,266,274.75,Krombussy,Haranir,86.0,Mage,8.0,Frost,64.0,274.375,1663416
8084162,396887311,2026-04-06 14:16:06+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Ròåmìn,Dwarf,3,Monk,10,Brewmaster,268,272.0,Isollea,Night Elf,4,Druid,11,Restoration,105,273.0,Mêlîo,Dark Iron Dwarf,34,Death Knight,6,Unholy,252,274.0,Toocompiexx,Orc,2,Shaman,7,Elemental,262,273.0,Klkl,Dwarf,3.0,Paladin,2.0,Retribution,70.0,272.0,1685930
8088461,396891186,2026-04-06 14:20:56+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Manbearfishy,Haranir,91,Druid,11,Guardian,104,273.0,Levaníe-198105624,Void Elf,29,Monk,10,Mistweaver,270,271.0,Gránity,Dracthyr,70,Evoker,13,Augmentation,1473,272.0,Kassúmi,Blood Elf,10,Demon Hunter,12,Devourer,1480,273.0,Vâníty,Void Elf,29.0,Rogue,4.0,Subtlety,261.0,273.0,1595413
8037651,393462177,2026-04-06 14:23:23+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Turtôk,Night Elf,4,Druid,11,Guardian,104,273.438,Sakurachan,Night Elf,4,Monk,10,Mistweaver,270,274.312,Maelthra,Night Elf,4,Warrior,1,Arms,71,274.375,Giimly,Dwarf,3,Shaman,7,Elemental,262,272.5,Gaamly,Dwarf,3.0,Death Knight,6.0,Unholy,252.0,271.125,1653565
8156271,396955476,2026-04-06 14:26:38+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Gruboklemonk,Dark Iron Dwarf,34,Monk,10,Brewmaster,268,270.0,Ýuzzi,Night Elf,4,Druid,11,Restoration,105,272.0,Gantfel,Human,1,Paladin,2,Retribution,70,272.0,Ameriga,Night Elf,4,Demon Hunter,12,Devourer,1480,268.0,Lanxq,Dracthyr,70.0,Evoker,13.0,Augmentation,1473.0,272.0,1653839
8043676,396850894,2026-04-06 14:32:21+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Diskow,Dwarf,3,Warrior,1,Protection,73,274.312,Jotzi,Dwarf,3,Priest,5,Discipline,256,275.125,Giozouker,Dracthyr,70,Evoker,13,Augmentation,1473,274.25,Shinigamides,Night Elf,4,Death Knight,6,Unholy,252,272.938,Mikæl,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,275.375,1692274
8044372,396851539,2026-04-06 14:33:19+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Ицинумци,Pandaren,26,Monk,10,Brewmaster,268,276.375,Кукольная,Haranir,86,Druid,11,Restoration,105,274.938,Evomilk,Dracthyr,70,Evoker,13,Augmentation,1473,272.25,Fisko,Orc,2,Warlock,9,Demonology,266,276.0,Ateross,Pandaren,25.0,Mage,8.0,Frost,64.0,276.625,1517994
8044812,396851943,2026-04-06 14:33:52+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Tubclassic,Night Elf,4,Demon Hunter,12,Vengeance,581,273.25,Klykva,Dwarf,3,Paladin,2,Holy,65,270.938,Ыволжжка,Void Elf,29,Mage,8,Frost,64,274.0,Zkÿ,Dracthyr,70,Evoker,13,Augmentation,1473,273.188,Terroryze,Human,1.0,Death Knight,6.0,Unholy,252.0,273.125,1679232
8051010,396857608,2026-04-06 14:35:04+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Iouq,Human,1,Monk,10,Brewmaster,268,273.0,Mmdru,Night Elf,4,Druid,11,Restoration,105,271.0,Dragfinia,Dracthyr,52,Evoker,13,Augmentation,1473,274.0,Cornfakez,Orc,2,Warlock,9,Demonology,266,271.0,Supresion,Dwarf,3.0,Paladin,2.0,Retribution,70.0,274.0,1693871
8045773,395752445,2026-04-06 14:35:23+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Darobrew,Dark Iron Dwarf,34,Monk,10,Brewmaster,268,274.125,Elowm,Night Elf,4,Monk,10,Mistweaver,270,273.938,Kyuubovic,Night Elf,4,Druid,11,Balance,102,272.688,Heyimraïn,Dwarf,3,Mage,8,Frost,64,274.938,Rícodin,Dwarf,3.0,Shaman,7.0,Elemental,262.0,272.375,1621815
8163611,396961976,2026-04-06 14:42:34+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Muzzmonk,Dwarf,3,Monk,10,Brewmaster,268,267.0,Karmabakip-238628804,Dwarf,3,Monk,10,Mistweaver,270,272.0,Anatolyy,Dwarf,3,Mage,8,Frost,64,274.0,Aérís,Pandaren,26,Death Knight,6,Unholy,252,273.0,Dudurst,Night Elf,4.0,Druid,11.0,Feral,103.0,273.0,1696218
8090459,396892994,2026-04-06 14:50:56+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Хрутилка,Dwarf,3,Monk,10,Brewmaster,268,272.0,Gznadia,Void Elf,29,Monk,10,Mistweaver,270,271.0,Безбашко,Night Elf,4,Warrior,1,Fury,72,274.0,Батдеймпрайм,Dwarf,3,Mage,8,Frost,64,272.0,Мирду,Blood Elf,10.0,Paladin,2.0,Retribution,70.0,271.0,1701080
8056813,396862872,2026-04-06 14:51:15+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Imrlystoned,Dwarf,3,Monk,10,Brewmaster,268,270.688,Irøncliff,Dwarf,3,Shaman,7,Restoration,264,271.062,Motschi,Night Elf,4,Druid,11,Feral,103,272.312,Arwen,Night Elf,4,Warrior,1,Fury,72,274.0,Falkee,Dwarf,3.0,Hunter,3.0,Beast Mastery,253.0,273.438,1681530
8062573,396868050,2026-04-06 15:00:57+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Câwa,Highmountain Tauren,28,Monk,10,Brewmaster,268,269.625,Намазюк,Night Elf,4,Druid,11,Restoration,105,275.75,Gosuki,Dwarf,3,Hunter,3,Beast Mastery,253,272.188,Bromikado,Night Elf,4,Warrior,1,Fury,72,272.938,Nedergodx,Dwarf,3.0,Shaman,7.0,Enhancement,263.0,272.75,1674898
8063761,393972658,2026-04-06 15:03:31+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Turbonikitka,Night Elf,4,Monk,10,Brewmaster,268,271.688,Oyjosuke,Highmountain Tauren,28,Druid,11,Restoration,105,274.375,Beasthearth,Night Elf,4,Mage,8,Frost,64,274.562,Ohotta,Night Elf,4,Hunter,3,Beast Mastery,253,275.562,Tralissa,Troll,8.0,Shaman,7.0,Elemental,262.0,273.938,1569655
8070892,396875529,2026-04-06 15:15:50+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Dauzoxyz,Night Elf,4,Monk,10,Brewmaster,268,271.125,Sinla-220123733,Orc,2,Shaman,7,Restoration,264,272.062,Båked,Night Elf,4,Rogue,4,Subtlety,261,269.938,Luminometer,Human,1,Paladin,2,Retribution,70,273.688,Apfelsalat,Night Elf,4.0,Warrior,1.0,Fury,72.0,272.5,1629717
8342102,397122586,2026-04-06 15:17:06+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Pookië,Night Elf,4,Demon Hunter,12,Vengeance,581,271.0,Mudinrmx,Blood Elf,10,Paladin,2,Holy,65,272.0,Paínx,Pandaren,25,Mage,8,Frost,64,273.0,Конклавдк,Worgen,22,Death Knight,6,Unholy,252,272.0,Nomananolife,Night Elf,4.0,Priest,5.0,Shadow,258.0,275.0,1693181
8164819,396963058,2026-04-06 15:19:53+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Lootikick,Dwarf,3,Monk,10,Brewmaster,268,276.0,Pytong,Zandalari Troll,31,Druid,11,Restoration,105,273.0,Demonoo,Void Elf,29,Demon Hunter,12,Devourer,1480,273.0,Râdo,Dwarf,3,Paladin,2,Retribution,70,274.0,Exxus,Human,1.0,Mage,8.0,Frost,64.0,277.0,1509167
8130746,396929400,2026-04-06 15:22:21+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Monknie,Night Elf,4,Monk,10,Brewmaster,268,273.0,Vitsnus,Night Elf,4,Priest,5,Holy,257,273.0,Favoodh,Night Elf,4,Demon Hunter,12,Devourer,1480,272.0,Râgnîr,Tauren,6,Hunter,3,Beast Mastery,253,273.0,Сквернник,Gnome,7.0,Warlock,9.0,Demonology,266.0,275.0,1643981
8163523,396961890,2026-04-06 15:24:57+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Viviell,Dwarf,3,Monk,10,Brewmaster,268,274.0,Kaoruu,Void Elf,29,Priest,5,Holy,257,271.0,Samach,Void Elf,29,Demon Hunter,12,Devourer,1480,274.0,Jezebel,Draenei,11,Warlock,9,Demonology,266,273.0,Voxxie,Dwarf,3.0,Mage,8.0,Frost,64.0,274.0,1672482
8079282,396883024,2026-04-06 15:30:32+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Xiiuen,Vulpera,35,Monk,10,Brewmaster,268,274.125,Balouthemonk,Night Elf,4,Monk,10,Mistweaver,270,273.75,Quakingboy,Dark Iron Dwarf,34,Shaman,7,Enhancement,263,274.75,Bênt,Dwarf,3,Warrior,1,Fury,72,273.125,Quickshunt,Dwarf,3.0,Hunter,3.0,Beast Mastery,253.0,273.188,1576793
8081516,396885014,2026-04-06 15:34:10+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Alemonk,Dwarf,3,Monk,10,Brewmaster,268,276.188,Velvets,Draenei,11,Shaman,7,Restoration,264,273.5,Fulti,Dwarf,3,Paladin,2,Retribution,70,275.125,Banjokarhu,Highmountain Tauren,28,Druid,11,Balance,102,275.562,Hâkûna,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,272.5,1523355
8168629,396966430,2026-04-06 15:38:16+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Neysso,Troll,8,Druid,11,Guardian,104,272.0,Kharazed,Troll,8,Priest,5,Discipline,256,274.0,Хапайхд,Dwarf,3,Mage,8,Frost,64,276.0,Maciuzaur,Dracthyr,70,Evoker,13,Augmentation,1473,271.0,Yunalai,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,271.0,1596058
8159220,396958095,2026-04-06 15:38:55+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Spàra,Pandaren,26,Monk,10,Brewmaster,268,273.0,Bevtolizi,Dwarf,3,Paladin,2,Holy,65,274.0,Kolh,Dwarf,3,Shaman,7,Elemental,262,273.0,Лалихф,Night Elf,4,Demon Hunter,12,Devourer,1480,271.0,Routerpetuh,Dwarf,3.0,Warlock,9.0,Demonology,266.0,275.0,1575492
8275137,397062429,2026-04-06 15:44:14+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Moufy,Dwarf,3,Monk,10,Brewmaster,268,273.0,Enéa,Blood Elf,10,Priest,5,Holy,257,273.0,Antérøs,Mag'har Orc,36,Shaman,7,Enhancement,263,273.0,Sheronka,Orc,2,Warrior,1,Arms,71,274.0,Isou,Orc,2.0,Hunter,3.0,Beast Mastery,253.0,274.0,1698290
8087941,396890724,2026-04-06 15:44:55+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Nøcap,Dwarf,3,Monk,10,Brewmaster,268,273.625,Børrônïa,Troll,8,Druid,11,Restoration,105,271.812,Nekhan,Dracthyr,70,Evoker,13,Augmentation,1473,274.312,Àbomiñation,Void Elf,29,Death Knight,6,Unholy,252,273.375,Fkzor,Human,1.0,Paladin,2.0,Retribution,70.0,274.562,1697421
8172402,396969753,2026-04-06 15:46:32+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Shaltear,Dwarf,3,Monk,10,Brewmaster,268,273.0,Dedis,Troll,8,Druid,11,Restoration,105,272.0,Саллех,Orc,2,Mage,8,Frost,64,273.0,Sakramentzky,Blood Elf,10,Demon Hunter,12,Devourer,1480,271.0,Azhdaja,Dracthyr,52.0,Evoker,13.0,Augmentation,1473.0,277.0,1684541
8092744,396895049,2026-04-06 15:51:30+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Weissbier,Night Elf,4,Monk,10,Brewmaster,268,274.938,Neonelements,Draenei,11,Shaman,7,Restoration,264,276.188,Damnboyy,Dwarf,3,Warrior,1,Arms,71,278.188,Rezlo,Goblin,9,Priest,5,Shadow,258,271.5,Waizu,Tauren,6.0,Hunter,3.0,Beast Mastery,253.0,275.188,1478695
8094320,396896490,2026-04-06 15:53:36+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Sickamonk-246050672,Troll,8,Monk,10,Brewmaster,268,273.938,Hantelhanne-13940124,Tauren,6,Paladin,2,Holy,65,272.562,Mdwl,Orc,2,Warlock,9,Demonology,266,273.062,Evokros,Dracthyr,70,Evoker,13,Augmentation,1473,270.062,Trudyn,Dwarf,3.0,Mage,8.0,Frost,64.0,273.062,1573792
8300593,397085341,2026-04-06 15:57:07+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Jefaemerald,Undead,5,Monk,10,Brewmaster,268,272.0,Vall,Troll,8,Druid,11,Restoration,105,273.0,Ancosh,Dark Iron Dwarf,34,Shaman,7,Elemental,262,272.0,Jalaeth,Night Elf,4,Warlock,9,Demonology,266,273.0,Olofrost,Nightborne,27.0,Death Knight,6.0,Unholy,252.0,273.0,1665073
